Datum;price;;
26.09.2024;8,34;;
26.09.2024;6,733;;
26.09.2024;4,923;;
26.09.2024;3,162;;
26.09.2024;1,7;;
26.09.2024;1,208;;
26.09.2024;1,268;;
26.09.2024;3,79;;
26.09.2024;5,491;;
26.09.2024;7,365;;
26.09.2024;8;;
26.09.2024;8,9;;
26.09.2024;7,893;;
26.09.2024;6,284;;
26.09.2024;5,372;;
26.09.2024;3,63;;
27.09.2024;-0,006;;
27.09.2024;0,004;;
27.09.2024;-0,001;;
27.09.2024;-0,059;;
27.09.2024;-0,02;;
27.09.2024;-0,003;;
27.09.2024;0;;
27.09.2024;2,592;;
27.09.2024;3,992;;
27.09.2024;0,553;;
27.09.2024;-0,009;;
27.09.2024;-0,375;;
27.09.2024;-0,556;;
27.09.2024;-0,632;;
27.09.2024;-0,505;;
27.09.2024;-0,011;;
27.09.2024;0;;
27.09.2024;3,783;;
27.09.2024;6,255;;
27.09.2024;6,047;;
27.09.2024;5,957;;
27.09.2024;3,309;;
27.09.2024;2,603;;
27.09.2024;2,5;;
28.09.2024;0,177;;
28.09.2024;0,303;;
28.09.2024;0,329;;
28.09.2024;0,316;;
28.09.2024;0,327;;
28.09.2024;0,415;;
28.09.2024;1,196;;
28.09.2024;2,228;;
28.09.2024;2,621;;
28.09.2024;1,891;;
28.09.2024;0,975;;
28.09.2024;0,378;;
28.09.2024;0,065;;
28.09.2024;0;;
28.09.2024;0;;
28.09.2024;0,006;;
28.09.2024;0,982;;
28.09.2024;6,323;;
28.09.2024;8,028;;
28.09.2024;10,008;;
28.09.2024;9,631;;
28.09.2024;8,07;;
28.09.2024;8,028;;
28.09.2024;7,473;;
29.09.2024;6,066;;
29.09.2024;4,55;;
29.09.2024;4,416;;
29.09.2024;4,335;;
29.09.2024;5,774;;
29.09.2024;7,363;;
29.09.2024;7,7;;
29.09.2024;9,8;;
29.09.2024;9,688;;
29.09.2024;5,443;;
29.09.2024;0,133;;
29.09.2024;0;;
29.09.2024;-0,001;;
29.09.2024;-0,05;;
29.09.2024;-0,045;;
29.09.2024;0;;
29.09.2024;4,324;;
29.09.2024;9,401;;
29.09.2024;15,259;;
29.09.2024;16,732;;
29.09.2024;10,961;;
29.09.2024;8,013;;
29.09.2024;6,43;;
29.09.2024;3,739;;
30.09.2024;1,9;;
30.09.2024;1,145;;
30.09.2024;0,84;;
30.09.2024;0,553;;
30.09.2024;0,561;;
30.09.2024;1,698;;
30.09.2024;4,564;;
30.09.2024;9,042;;
30.09.2024;9,355;;
30.09.2024;6,846;;
30.09.2024;4,441;;
30.09.2024;2,091;;
30.09.2024;0,928;;
30.09.2024;0,206;;
30.09.2024;0,763;;
30.09.2024;2,196;;
30.09.2024;3,513;;
30.09.2024;6,46;;
30.09.2024;7,036;;
30.09.2024;6,424;;
30.09.2024;4,235;;
30.09.2024;2,193;;
30.09.2024;2,001;;
30.09.2024;0,984;;
01.10.2024;0,321;;
01.10.2024;0,007;;
01.10.2024;0,005;;
01.10.2024;0,002;;
01.10.2024;0,009;;
01.10.2024;0,68;;
01.10.2024;6,396;;
01.10.2024;10,335;;
01.10.2024;11,498;;
01.10.2024;10,041;;
01.10.2024;7,648;;
01.10.2024;6,821;;
01.10.2024;5,86;;
01.10.2024;5,566;;
01.10.2024;5,651;;
01.10.2024;6,218;;
01.10.2024;9,894;;
01.10.2024;10,958;;
01.10.2024;13,39;;
01.10.2024;13,651;;
01.10.2024;11,854;;
01.10.2024;9,23;;
01.10.2024;9,145;;
01.10.2024;7,624;;
02.10.2024;8,544;;
02.10.2024;8,088;;
02.10.2024;7,709;;
02.10.2024;7,493;;
02.10.2024;7,714;;
02.10.2024;8,11;;
02.10.2024;9,653;;
02.10.2024;11,883;;
02.10.2024;13,57;;
02.10.2024;11,759;;
02.10.2024;10,321;;
02.10.2024;9,652;;
02.10.2024;9,045;;
02.10.2024;8,644;;
02.10.2024;7,887;;
02.10.2024;8,207;;
02.10.2024;8,151;;
02.10.2024;10,01;;
02.10.2024;11,701;;
02.10.2024;13,007;;
02.10.2024;11,437;;
02.10.2024;9,654;;
02.10.2024;9,33;;
02.10.2024;8,5;;
03.10.2024;6,733;;
03.10.2024;6,586;;
03.10.2024;6,514;;
03.10.2024;6,418;;
03.10.2024;6,398;;
03.10.2024;6,44;;
03.10.2024;6,543;;
03.10.2024;7,337;;
03.10.2024;7,667;;
03.10.2024;7,29;;
03.10.2024;6,928;;
03.10.2024;6,304;;
03.10.2024;4,709;;
03.10.2024;3,398;;
03.10.2024;3,914;;
03.10.2024;5,136;;
03.10.2024;6,604;;
03.10.2024;8,97;;
03.10.2024;11,007;;
03.10.2024;11,532;;
03.10.2024;10,828;;
03.10.2024;9,876;;
03.10.2024;9,096;;
03.10.2024;8,146;;
04.10.2024;7,39;;
04.10.2024;7,252;;
04.10.2024;7,21;;
04.10.2024;7,2;;
04.10.2024;7,233;;
04.10.2024;7,71;;
04.10.2024;10,3;;
04.10.2024;12,654;;
04.10.2024;14,142;;
04.10.2024;11,627;;
04.10.2024;10,009;;
04.10.2024;8,5;;
04.10.2024;7,507;;
04.10.2024;7,349;;
04.10.2024;7,582;;
04.10.2024;7,907;;
04.10.2024;8,98;;
04.10.2024;10,71;;
04.10.2024;13,197;;
04.10.2024;14,902;;
04.10.2024;12,37;;
04.10.2024;9,99;;
04.10.2024;9,99;;
04.10.2024;9;;
05.10.2024;9,31;;
05.10.2024;8,464;;
05.10.2024;8,14;;
05.10.2024;7,554;;
05.10.2024;7,572;;
05.10.2024;7,982;;
05.10.2024;8,62;;
05.10.2024;10,04;;
05.10.2024;11,062;;
05.10.2024;10,3;;
05.10.2024;8,242;;
05.10.2024;6,827;;
05.10.2024;5,144;;
05.10.2024;3,888;;
05.10.2024;4,349;;
05.10.2024;6,292;;
05.10.2024;7,712;;
05.10.2024;9,948;;
05.10.2024;14,865;;
05.10.2024;14,328;;
05.10.2024;10,723;;
05.10.2024;9,656;;
05.10.2024;8,523;;
05.10.2024;6,7;;
06.10.2024;6,704;;
06.10.2024;6,397;;
06.10.2024;6,283;;
06.10.2024;6,335;;
06.10.2024;6,271;;
06.10.2024;6,397;;
06.10.2024;6,341;;
06.10.2024;7,281;;
06.10.2024;7,72;;
06.10.2024;6,606;;
06.10.2024;3,528;;
06.10.2024;1,668;;
06.10.2024;0,525;;
06.10.2024;-0,001;;
06.10.2024;-0,001;;
06.10.2024;0,02;;
06.10.2024;5,96;;
06.10.2024;9,094;;
06.10.2024;10,63;;
06.10.2024;9,722;;
06.10.2024;7,298;;
06.10.2024;5,937;;
06.10.2024;5,869;;
06.10.2024;5,171;;
07.10.2024;3,458;;
07.10.2024;3,534;;
07.10.2024;3,325;;
07.10.2024;3,015;;
07.10.2024;3,609;;
07.10.2024;4,673;;
07.10.2024;6,759;;
07.10.2024;10,092;;
07.10.2024;10,832;;
07.10.2024;9,186;;
07.10.2024;6,609;;
07.10.2024;6,022;;
07.10.2024;5,411;;
07.10.2024;4,329;;
07.10.2024;5,5;;
07.10.2024;6,701;;
07.10.2024;9,79;;
07.10.2024;12,071;;
07.10.2024;23,765;;
07.10.2024;22,953;;
07.10.2024;12,198;;
07.10.2024;9,993;;
07.10.2024;9,191;;
07.10.2024;7,912;;
08.10.2024;7,233;;
08.10.2024;6,707;;
08.10.2024;6,399;;
08.10.2024;5,967;;
08.10.2024;5,969;;
08.10.2024;6,743;;
08.10.2024;8,597;;
08.10.2024;11,037;;
08.10.2024;10,624;;
08.10.2024;8,5;;
08.10.2024;8,033;;
08.10.2024;8,05;;
08.10.2024;7,6;;
08.10.2024;8,253;;
08.10.2024;8,839;;
08.10.2024;9,008;;
08.10.2024;10,119;;
08.10.2024;12,634;;
08.10.2024;15,677;;
08.10.2024;16,82;;
08.10.2024;11,441;;
08.10.2024;9,49;;
08.10.2024;8,66;;
08.10.2024;6,76;;
09.10.2024;6,193;;
09.10.2024;6;;
09.10.2024;5,748;;
09.10.2024;5,432;;
09.10.2024;5,732;;
09.10.2024;6,387;;
09.10.2024;8,67;;
09.10.2024;11,119;;
09.10.2024;11,098;;
09.10.2024;8,7;;
09.10.2024;7,209;;
09.10.2024;5,99;;
09.10.2024;5,98;;
09.10.2024;5,985;;
09.10.2024;6,763;;
09.10.2024;7,717;;
09.10.2024;9,5;;
09.10.2024;11,745;;
09.10.2024;12,253;;
09.10.2024;12,712;;
09.10.2024;11,105;;
09.10.2024;9,58;;
09.10.2024;9,51;;
09.10.2024;8,234;;
10.10.2024;6,119;;
10.10.2024;4,689;;
10.10.2024;3,775;;
10.10.2024;3,2;;
10.10.2024;2,964;;
10.10.2024;3,96;;
10.10.2024;6,21;;
10.10.2024;8,49;;
10.10.2024;8,046;;
10.10.2024;6,75;;
10.10.2024;5,201;;
10.10.2024;3,893;;
10.10.2024;2,189;;
10.10.2024;1,594;;
10.10.2024;2,001;;
10.10.2024;3,837;;
10.10.2024;5,85;;
10.10.2024;8,582;;
10.10.2024;9,607;;
10.10.2024;11,932;;
10.10.2024;10,119;;
10.10.2024;9,041;;
10.10.2024;8,316;;
10.10.2024;6,993;;
11.10.2024;7,996;;
11.10.2024;7,321;;
11.10.2024;7,17;;
11.10.2024;6,791;;
11.10.2024;6,956;;
11.10.2024;7,339;;
11.10.2024;9,995;;
11.10.2024;14,041;;
11.10.2024;15,549;;
11.10.2024;11,001;;
11.10.2024;9;;
11.10.2024;7,235;;
11.10.2024;6,165;;
11.10.2024;5,717;;
11.10.2024;5,956;;
11.10.2024;6,696;;
11.10.2024;7,335;;
11.10.2024;11,278;;
11.10.2024;16,786;;
11.10.2024;17,424;;
11.10.2024;12,131;;
11.10.2024;9,979;;
11.10.2024;9,841;;
11.10.2024;8,783;;
12.10.2024;9,009;;
12.10.2024;7,942;;
12.10.2024;7,558;;
12.10.2024;7,502;;
12.10.2024;7,192;;
12.10.2024;6,79;;
12.10.2024;7,163;;
12.10.2024;6,873;;
12.10.2024;6,891;;
12.10.2024;4,182;;
12.10.2024;3,53;;
12.10.2024;3,428;;
12.10.2024;2,479;;
12.10.2024;1,433;;
12.10.2024;2,334;;
12.10.2024;4,635;;
12.10.2024;6,318;;
12.10.2024;7,602;;
12.10.2024;8,086;;
12.10.2024;7,762;;
12.10.2024;6,019;;
12.10.2024;4,542;;
12.10.2024;3,487;;
12.10.2024;2,537;;
13.10.2024;0;;
13.10.2024;-0,001;;
13.10.2024;-0,007;;
13.10.2024;-0,037;;
13.10.2024;-0,051;;
13.10.2024;-0,009;;
13.10.2024;-0,03;;
13.10.2024;-0,004;;
13.10.2024;-0,007;;
13.10.2024;-0,086;;
13.10.2024;-0,064;;
13.10.2024;-0,197;;
13.10.2024;-0,749;;
13.10.2024;-1,516;;
13.10.2024;-1,569;;
13.10.2024;-0,501;;
13.10.2024;-0,199;;
13.10.2024;0,006;;
13.10.2024;3,583;;
13.10.2024;5,405;;
13.10.2024;3,951;;
13.10.2024;3,843;;
13.10.2024;4,013;;
13.10.2024;3,681;;
14.10.2024;3,71;;
14.10.2024;3,525;;
14.10.2024;3,517;;
14.10.2024;3,436;;
14.10.2024;3,933;;
14.10.2024;6,22;;
14.10.2024;9,874;;
14.10.2024;13,289;;
14.10.2024;15,361;;
14.10.2024;11,794;;
14.10.2024;10,095;;
14.10.2024;9,553;;
14.10.2024;8,836;;
14.10.2024;8,26;;
14.10.2024;7,416;;
14.10.2024;8,708;;
14.10.2024;10,579;;
14.10.2024;15,959;;
14.10.2024;25,71;;
14.10.2024;26,974;;
14.10.2024;15,8;;
14.10.2024;11,412;;
14.10.2024;9,966;;
14.10.2024;9,48;;
15.10.2024;9,123;;
15.10.2024;8,649;;
15.10.2024;8,835;;
15.10.2024;8,404;;
15.10.2024;8,08;;
15.10.2024;8,951;;
15.10.2024;11,453;;
15.10.2024;18,539;;
15.10.2024;17,661;;
15.10.2024;11,054;;
15.10.2024;9,275;;
15.10.2024;8,305;;
15.10.2024;7,847;;
15.10.2024;7,175;;
15.10.2024;7,59;;
15.10.2024;8,336;;
15.10.2024;8,903;;
15.10.2024;12,069;;
15.10.2024;13,679;;
15.10.2024;9,731;;
15.10.2024;7,626;;
15.10.2024;6,665;;
15.10.2024;5,965;;
15.10.2024;4,078;;
16.10.2024;2,335;;
16.10.2024;1,28;;
16.10.2024;0,53;;
16.10.2024;0,361;;
16.10.2024;0,316;;
16.10.2024;0,82;;
16.10.2024;4,259;;
16.10.2024;6,729;;
16.10.2024;6,652;;
16.10.2024;5,429;;
16.10.2024;2,668;;
16.10.2024;1,416;;
16.10.2024;0,409;;
16.10.2024;0,204;;
16.10.2024;0,4;;
16.10.2024;1,418;;
16.10.2024;5,492;;
16.10.2024;7,295;;
16.10.2024;8,447;;
16.10.2024;8,838;;
16.10.2024;6,531;;
16.10.2024;6,186;;
16.10.2024;3,514;;
16.10.2024;2,654;;
17.10.2024;1,704;;
17.10.2024;1,215;;
17.10.2024;1,048;;
17.10.2024;0,561;;
17.10.2024;1,001;;
17.10.2024;2,98;;
17.10.2024;7,051;;
17.10.2024;10,139;;
17.10.2024;9,253;;
17.10.2024;7,376;;
17.10.2024;6,222;;
17.10.2024;5,202;;
17.10.2024;4,654;;
17.10.2024;4,752;;
17.10.2024;6,004;;
17.10.2024;6,355;;
17.10.2024;9,268;;
17.10.2024;12,36;;
17.10.2024;18,621;;
17.10.2024;17,219;;
17.10.2024;11,75;;
17.10.2024;9,781;;
17.10.2024;8,905;;
17.10.2024;8,221;;
18.10.2024;8,095;;
18.10.2024;8,116;;
18.10.2024;8,273;;
18.10.2024;7,884;;
18.10.2024;8,119;;
18.10.2024;8,434;;
18.10.2024;9,889;;
18.10.2024;14,978;;
18.10.2024;15,624;;
18.10.2024;11,1;;
18.10.2024;9,576;;
18.10.2024;8,53;;
18.10.2024;8,296;;
18.10.2024;8,02;;
18.10.2024;8,119;;
18.10.2024;8,434;;
18.10.2024;10,329;;
18.10.2024;13,367;;
18.10.2024;18,128;;
18.10.2024;14,258;;
18.10.2024;10,325;;
18.10.2024;9,683;;
18.10.2024;9,326;;
18.10.2024;8,554;;
19.10.2024;8,706;;
19.10.2024;8,303;;
19.10.2024;7,991;;
19.10.2024;7,526;;
19.10.2024;7,587;;
19.10.2024;7,677;;
19.10.2024;8;;
19.10.2024;9,191;;
19.10.2024;8,966;;
19.10.2024;8,46;;
19.10.2024;7,88;;
19.10.2024;7,332;;
19.10.2024;6,616;;
19.10.2024;6,096;;
19.10.2024;6,389;;
19.10.2024;7,907;;
19.10.2024;9,809;;
19.10.2024;10,914;;
19.10.2024;13,582;;
19.10.2024;11,893;;
19.10.2024;9,68;;
19.10.2024;9,018;;
19.10.2024;8,383;;
19.10.2024;7,333;;
20.10.2024;5,557;;
20.10.2024;5,49;;
20.10.2024;5,723;;
20.10.2024;5,982;;
20.10.2024;6,292;;
20.10.2024;6,691;;
20.10.2024;6,423;;
20.10.2024;7,532;;
20.10.2024;6,828;;
20.10.2024;4,575;;
20.10.2024;0,637;;
20.10.2024;0,008;;
20.10.2024;0;;
20.10.2024;-0,098;;
20.10.2024;-0,201;;
20.10.2024;0;;
20.10.2024;0,51;;
20.10.2024;5,769;;
20.10.2024;6,07;;
20.10.2024;4,508;;
20.10.2024;3,435;;
20.10.2024;2,095;;
20.10.2024;1,215;;
20.10.2024;0,193;;
21.10.2024;-0,01;;
21.10.2024;-0,01;;
21.10.2024;-0,014;;
21.10.2024;-0,008;;
21.10.2024;-0,004;;
21.10.2024;0,345;;
21.10.2024;6,66;;
21.10.2024;10,498;;
21.10.2024;12,039;;
21.10.2024;10,39;;
21.10.2024;8,904;;
21.10.2024;8,103;;
21.10.2024;7,319;;
21.10.2024;8,136;;
21.10.2024;8,165;;
21.10.2024;9,859;;
21.10.2024;12,35;;
21.10.2024;13,154;;
21.10.2024;22,211;;
21.10.2024;19,087;;
21.10.2024;12,844;;
21.10.2024;10,2;;
21.10.2024;9,78;;
21.10.2024;9,297;;
22.10.2024;9,167;;
22.10.2024;8,943;;
22.10.2024;8,569;;
22.10.2024;8,36;;
22.10.2024;8,319;;
22.10.2024;8,995;;
22.10.2024;10,058;;
22.10.2024;15,609;;
22.10.2024;17,012;;
22.10.2024;11,344;;
22.10.2024;9,922;;
22.10.2024;8,775;;
22.10.2024;7,711;;
22.10.2024;7,088;;
22.10.2024;7,353;;
22.10.2024;8,708;;
22.10.2024;10,745;;
22.10.2024;10,997;;
22.10.2024;14,036;;
22.10.2024;15,775;;
22.10.2024;11,402;;
22.10.2024;9,94;;
22.10.2024;9,572;;
22.10.2024;8,835;;
23.10.2024;8,083;;
23.10.2024;8,323;;
23.10.2024;8,202;;
23.10.2024;8,321;;
23.10.2024;8,58;;
23.10.2024;9,36;;
23.10.2024;10,819;;
23.10.2024;17,279;;
23.10.2024;18,313;;
23.10.2024;12,842;;
23.10.2024;10,41;;
23.10.2024;9,386;;
23.10.2024;8,562;;
23.10.2024;8,099;;
23.10.2024;7,897;;
23.10.2024;8,862;;
23.10.2024;10,19;;
23.10.2024;14,715;;
23.10.2024;21,818;;
23.10.2024;17,76;;
23.10.2024;11,171;;
23.10.2024;10,151;;
23.10.2024;10,333;;
23.10.2024;9,316;;
24.10.2024;9,175;;
24.10.2024;8,242;;
24.10.2024;8,067;;
24.10.2024;8,029;;
24.10.2024;8,045;;
24.10.2024;8,382;;
24.10.2024;10,321;;
24.10.2024;14,829;;
24.10.2024;17,127;;
24.10.2024;11,73;;
24.10.2024;10,191;;
24.10.2024;9,305;;
24.10.2024;8,396;;
24.10.2024;7,915;;
24.10.2024;8,151;;
24.10.2024;9,57;;
24.10.2024;11,617;;
24.10.2024;12,99;;
24.10.2024;14,153;;
24.10.2024;11,419;;
24.10.2024;9,661;;
24.10.2024;9,364;;
24.10.2024;8,99;;
24.10.2024;8,361;;
25.10.2024;8,25;;
25.10.2024;8,207;;
25.10.2024;7,969;;
25.10.2024;8,26;;
25.10.2024;8,447;;
25.10.2024;9,459;;
25.10.2024;10,894;;
25.10.2024;12,375;;
25.10.2024;15,059;;
25.10.2024;12,243;;
25.10.2024;10,815;;
25.10.2024;9,39;;
25.10.2024;8,108;;
25.10.2024;7,818;;
25.10.2024;8,247;;
25.10.2024;9,933;;
25.10.2024;11,803;;
25.10.2024;15,873;;
25.10.2024;22,732;;
25.10.2024;18,485;;
25.10.2024;12,386;;
25.10.2024;11,629;;
25.10.2024;11,396;;
25.10.2024;10,74;;
26.10.2024;11,529;;
26.10.2024;10,964;;
26.10.2024;10,695;;
26.10.2024;10,779;;
26.10.2024;10,57;;
26.10.2024;10,682;;
26.10.2024;11,393;;
26.10.2024;12,571;;
26.10.2024;12,6;;
26.10.2024;11,757;;
26.10.2024;10,139;;
26.10.2024;8,148;;
26.10.2024;6,835;;
26.10.2024;6,33;;
26.10.2024;6,455;;
26.10.2024;8,144;;
26.10.2024;10,06;;
26.10.2024;12,573;;
26.10.2024;15,09;;
26.10.2024;11,874;;
26.10.2024;9,648;;
26.10.2024;8,876;;
26.10.2024;8,75;;
26.10.2024;7,663;;
27.10.2024;9,222;;
27.10.2024;8,4;;
27.10.2024;8,223;;
27.10.2024;8,043;;
27.10.2024;7,941;;
27.10.2024;7,879;;
27.10.2024;8,514;;
27.10.2024;8,921;;
27.10.2024;8,805;;
27.10.2024;8,434;;
27.10.2024;6,648;;
27.10.2024;5,472;;
27.10.2024;4,25;;
27.10.2024;3,999;;
27.10.2024;4;;
27.10.2024;6,433;;
27.10.2024;11,153;;
27.10.2024;12,367;;
27.10.2024;14,83;;
27.10.2024;14,571;;
27.10.2024;13,047;;
27.10.2024;11,815;;
27.10.2024;11,201;;
27.10.2024;11,368;;
27.10.2024;10,299;;
28.10.2024;9,56;;
28.10.2024;9,437;;
28.10.2024;8,874;;
28.10.2024;8,409;;
28.10.2024;8,626;;
28.10.2024;9,993;;
28.10.2024;10,992;;
28.10.2024;13,001;;
28.10.2024;12,738;;
28.10.2024;11,618;;
28.10.2024;9,761;;
28.10.2024;9,831;;
28.10.2024;9,493;;
28.10.2024;10,133;;
28.10.2024;11,393;;
28.10.2024;12,136;;
28.10.2024;12,42;;
28.10.2024;14,111;;
28.10.2024;14,88;;
28.10.2024;14,612;;
28.10.2024;12,419;;
28.10.2024;11,559;;
28.10.2024;10,996;;
28.10.2024;10,241;;
29.10.2024;10,134;;
29.10.2024;10,004;;
29.10.2024;9,883;;
29.10.2024;9,817;;
29.10.2024;10,002;;
29.10.2024;11,31;;
29.10.2024;12,738;;
29.10.2024;15,773;;
29.10.2024;15,132;;
29.10.2024;12,969;;
29.10.2024;12,07;;
29.10.2024;11,297;;
29.10.2024;10,545;;
29.10.2024;11,773;;
29.10.2024;13,594;;
29.10.2024;17,226;;
29.10.2024;21,272;;
29.10.2024;28,58;;
29.10.2024;25,744;;
29.10.2024;20,382;;
29.10.2024;14,06;;
29.10.2024;12,405;;
29.10.2024;11,808;;
29.10.2024;10,309;;
30.10.2024;10,071;;
30.10.2024;10,052;;
30.10.2024;9,816;;
30.10.2024;9,805;;
30.10.2024;10,056;;
30.10.2024;10,632;;
30.10.2024;12,354;;
30.10.2024;13,968;;
30.10.2024;13,891;;
30.10.2024;12,434;;
30.10.2024;11,5;;
30.10.2024;10,968;;
30.10.2024;10,253;;
30.10.2024;10,695;;
30.10.2024;11,131;;
30.10.2024;12,616;;
30.10.2024;16;;
30.10.2024;19,388;;
30.10.2024;19,289;;
30.10.2024;15,944;;
30.10.2024;13,356;;
30.10.2024;12,267;;
30.10.2024;11,534;;
30.10.2024;11,237;;
31.10.2024;10,516;;
31.10.2024;9,851;;
31.10.2024;9,658;;
31.10.2024;9,481;;
31.10.2024;9,803;;
31.10.2024;10,234;;
31.10.2024;12,115;;
31.10.2024;13,553;;
31.10.2024;13,347;;
31.10.2024;12,328;;
31.10.2024;10,514;;
31.10.2024;9,805;;
31.10.2024;8,891;;
31.10.2024;9,255;;
31.10.2024;9,938;;
31.10.2024;11,15;;
31.10.2024;12,317;;
31.10.2024;12,9;;
31.10.2024;12,841;;
31.10.2024;11,784;;
31.10.2024;10,58;;
31.10.2024;8,534;;
31.10.2024;8,044;;
31.10.2024;6,456;;
01.11.2024;6,334;;
01.11.2024;6,295;;
01.11.2024;5,71;;
01.11.2024;5,454;;
01.11.2024;5,699;;
01.11.2024;6,321;;
01.11.2024;6,968;;
01.11.2024;7,035;;
01.11.2024;6,418;;
01.11.2024;6,12;;
01.11.2024;5,501;;
01.11.2024;3,204;;
01.11.2024;2,949;;
01.11.2024;3,49;;
01.11.2024;6,383;;
01.11.2024;8,933;;
01.11.2024;11,598;;
01.11.2024;11,987;;
01.11.2024;11,797;;
01.11.2024;11,759;;
01.11.2024;11,32;;
01.11.2024;10,464;;
01.11.2024;9,841;;
01.11.2024;8,564;;
02.11.2024;9,575;;
02.11.2024;9,131;;
02.11.2024;8,876;;
02.11.2024;8,6;;
02.11.2024;8,685;;
02.11.2024;9,213;;
02.11.2024;9,697;;
02.11.2024;10,011;;
02.11.2024;10,116;;
02.11.2024;10,964;;
02.11.2024;9,119;;
02.11.2024;9,444;;
02.11.2024;8,868;;
02.11.2024;9,151;;
02.11.2024;10,342;;
02.11.2024;12,23;;
02.11.2024;13,761;;
02.11.2024;15,856;;
02.11.2024;14,992;;
02.11.2024;13,496;;
02.11.2024;12,279;;
02.11.2024;11,126;;
02.11.2024;10,628;;
02.11.2024;10,061;;
03.11.2024;10,119;;
03.11.2024;9,663;;
03.11.2024;8,905;;
03.11.2024;8,509;;
03.11.2024;8,743;;
03.11.2024;8,85;;
03.11.2024;9,556;;
03.11.2024;9,811;;
03.11.2024;8,847;;
03.11.2024;8,397;;
03.11.2024;7,071;;
03.11.2024;6,078;;
03.11.2024;5,263;;
03.11.2024;6,108;;
03.11.2024;8,437;;
03.11.2024;10,095;;
03.11.2024;11,516;;
03.11.2024;12,791;;
03.11.2024;12,609;;
03.11.2024;12,072;;
03.11.2024;11,08;;
03.11.2024;10,2;;
03.11.2024;10,069;;
03.11.2024;9,453;;
04.11.2024;9,204;;
04.11.2024;8,996;;
04.11.2024;9,007;;
04.11.2024;8,986;;
04.11.2024;9,08;;
04.11.2024;9,852;;
04.11.2024;12,489;;
04.11.2024;14,491;;
04.11.2024;13,918;;
04.11.2024;12,063;;
04.11.2024;10;;
04.11.2024;9,712;;
04.11.2024;9,516;;
04.11.2024;9,847;;
04.11.2024;10,317;;
04.11.2024;13,04;;
04.11.2024;18,147;;
04.11.2024;29,021;;
04.11.2024;24,104;;
04.11.2024;16,209;;
04.11.2024;12,3;;
04.11.2024;11,227;;
04.11.2024;10,798;;
04.11.2024;9,76;;
05.11.2024;10,177;;
05.11.2024;9,4;;
05.11.2024;9,12;;
05.11.2024;9,3;;
05.11.2024;9,539;;
05.11.2024;10,488;;
05.11.2024;12,795;;
05.11.2024;14,932;;
05.11.2024;13,915;;
05.11.2024;11,823;;
05.11.2024;10,587;;
05.11.2024;9,528;;
05.11.2024;9,492;;
05.11.2024;9,925;;
05.11.2024;11,035;;
05.11.2024;15,599;;
05.11.2024;33,183;;
05.11.2024;50,531;;
05.11.2024;46,874;;
05.11.2024;34,17;;
05.11.2024;17,214;;
05.11.2024;13,077;;
05.11.2024;11,777;;
05.11.2024;11,003;;
06.11.2024;10,639;;
06.11.2024;9,905;;
06.11.2024;9,547;;
06.11.2024;9,704;;
06.11.2024;10,051;;
06.11.2024;11,025;;
06.11.2024;16,34;;
06.11.2024;29,999;;
06.11.2024;24,054;;
06.11.2024;14,494;;
06.11.2024;13,346;;
06.11.2024;12,32;;
06.11.2024;12,32;;
06.11.2024;12,555;;
06.11.2024;14,176;;
06.11.2024;27,009;;
06.11.2024;52,425;;
06.11.2024;82,011;;
06.11.2024;80,508;;
06.11.2024;45;;
06.11.2024;20,735;;
06.11.2024;13,348;;
06.11.2024;11,935;;
06.11.2024;11,173;;
07.11.2024;10,954;;
07.11.2024;10,298;;
07.11.2024;9,974;;
07.11.2024;9,985;;
07.11.2024;10,273;;
07.11.2024;11,689;;
07.11.2024;15,741;;
07.11.2024;21,956;;
07.11.2024;19,199;;
07.11.2024;15,292;;
07.11.2024;14,89;;
07.11.2024;13,481;;
07.11.2024;13,506;;
07.11.2024;13,291;;
07.11.2024;13,994;;
07.11.2024;18,942;;
07.11.2024;26,116;;
07.11.2024;40,826;;
07.11.2024;29,678;;
07.11.2024;17,511;;
07.11.2024;12,941;;
07.11.2024;11,392;;
07.11.2024;11,177;;
07.11.2024;9,987;;
08.11.2024;9,957;;
08.11.2024;9,973;;
08.11.2024;9,797;;
08.11.2024;9,769;;
08.11.2024;9,745;;
08.11.2024;9,821;;
08.11.2024;10,719;;
08.11.2024;12,755;;
08.11.2024;13,291;;
08.11.2024;12,652;;
08.11.2024;11,734;;
08.11.2024;11,094;;
08.11.2024;10,559;;
08.11.2024;10,681;;
08.11.2024;11,225;;
08.11.2024;12,359;;
08.11.2024;12,91;;
08.11.2024;12,856;;
08.11.2024;13,29;;
08.11.2024;12,719;;
08.11.2024;11,574;;
08.11.2024;10,948;;
08.11.2024;11,3;;
08.11.2024;10,406;;
09.11.2024;10,51;;
09.11.2024;9,996;;
09.11.2024;9,8;;
09.11.2024;9,668;;
09.11.2024;9,841;;
09.11.2024;10,069;;
09.11.2024;10,431;;
09.11.2024;10,987;;
09.11.2024;11,41;;
09.11.2024;11,46;;
09.11.2024;10,997;;
09.11.2024;10,64;;
09.11.2024;10,688;;
09.11.2024;10,8;;
09.11.2024;11,018;;
09.11.2024;12,146;;
09.11.2024;13,723;;
09.11.2024;14,693;;
09.11.2024;14,78;;
09.11.2024;13,99;;
09.11.2024;12,832;;
09.11.2024;11,796;;
09.11.2024;11,453;;
09.11.2024;11,01;;
10.11.2024;10,499;;
10.11.2024;10,228;;
10.11.2024;10,201;;
